season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,TOD,Rush,Wind,Hum,prev_count
4,0,1,19,0,2,1,3,0.16,0.2273,0.93,0.0,51,Evening,Not Rush,Low,High,95.0
4,0,1,20,0,2,1,3,0.16,0.1515,0.93,0.194,32,Evening,Not Rush,Medium,High,51.0
4,0,1,21,0,2,1,3,0.16,0.197,0.86,0.0896,20,Night,Not Rush,Low,High,32.0
4,0,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,29,Night,Not Rush,Medium,High,20.0
4,0,1,23,0,2,1,3,0.16,0.197,0.93,0.0896,19,Night,Not Rush,Low,High,29.0
4,0,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,7,Night,Not Rush,Low,High,19.0
4,0,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,6,Night,Not Rush,Medium,High,7.0
4,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,1,Night,Not Rush,Medium,High,6.0
4,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,5,Night,Not Rush,Medium,High,1.0
4,0,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,16,Morning,Not Rush,Medium,High,5.0
4,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,54,Morning,Rush,Medium,High,16.0
4,0,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,128,Morning,Rush,Medium,Medium,54.0
4,0,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,81,Morning,Not Rush,High,Medium,128.0
4,0,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,39,Morning,Not Rush,High,Medium,81.0
4,0,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,35,Morning,Not Rush,High,Medium,39.0
4,0,1,12,0,3,1,1,0.2,0.1515,0.47,0.5821,55,Afternoon,Not Rush,High,Medium,35.0
4,0,1,13,0,3,1,1,0.22,0.197,0.44,0.3582,49,Afternoon,Not Rush,High,Medium,55.0
4,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,44,Afternoon,Not Rush,High,Medium,49.0
4,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,49,Afternoon,Not Rush,High,Medium,44.0
4,0,1,16,0,3,1,1,0.22,0.197,0.44,0.3284,68,Afternoon,Not Rush,High,Medium,49.0
4,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,139,Evening,Rush,High,Medium,68.0
4,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224,137,Evening,Rush,High,Medium,139.0
4,0,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179,83,Evening,Not Rush,High,Medium,137.0
4,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,56,Evening,Not Rush,High,Medium,83.0
4,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,57,Night,Not Rush,High,Medium,56.0
4,0,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478,33,Night,Not Rush,High,Medium,57.0
4,0,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179,20,Night,Not Rush,High,Medium,33.0
4,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,7,Night,Not Rush,High,Medium,20.0
4,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,2,Night,Not Rush,High,Medium,7.0
4,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,2,Night,Not Rush,High,Medium,2.0
4,0,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284,3,Night,Not Rush,High,Medium,2.0
4,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,4,Night,Not Rush,High,Medium,3.0
4,0,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985,3,Night,Not Rush,High,Medium,4.0
4,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,28,Morning,Not Rush,Medium,Medium,3.0
4,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,72,Morning,Rush,Medium,Medium,28.0
4,0,1,8,0,4,1,1,0.14,0.1364,0.5,0.194,202,Morning,Rush,Medium,Medium,72.0
4,0,1,9,0,4,1,1,0.14,0.1212,0.5,0.3284,139,Morning,Not Rush,High,Medium,202.0
4,0,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582,38,Morning,Not Rush,High,Medium,139.0
4,0,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,37,Morning,Not Rush,High,Medium,38.0
4,0,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179,52,Afternoon,Not Rush,High,Medium,37.0
4,0,1,13,0,4,1,1,0.22,0.197,0.41,0.4478,83,Afternoon,Not Rush,High,Medium,52.0
4,0,1,14,0,4,1,1,0.22,0.197,0.41,0.3881,42,Afternoon,Not Rush,High,Medium,83.0
4,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,60,Afternoon,Not Rush,High,Medium,42.0
4,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,78,Afternoon,Not Rush,High,Medium,60.0
4,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,162,Evening,Rush,High,Medium,78.0
4,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,144,Evening,Rush,High,Medium,162.0
4,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,99,Evening,Not Rush,High,Medium,144.0
4,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,64,Evening,Not Rush,High,Medium,99.0
4,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,40,Night,Not Rush,High,Medium,64.0
4,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,30,Night,Not Rush,High,Medium,40.0
4,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.194,15,Night,Not Rush,Medium,Medium,30.0
4,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.194,14,Night,Not Rush,Medium,Medium,15.0
4,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,5,Night,Not Rush,Medium,Medium,14.0
4,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,1,Night,Not Rush,Medium,Medium,5.0
4,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,1,Night,Not Rush,Medium,Medium,1.0
4,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,8,Night,Not Rush,Low,Medium,1.0
4,0,1,6,0,5,1,1,0.1,0.1818,0.54,0.0,17,Morning,Not Rush,Low,Medium,8.0
4,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,70,Morning,Rush,Medium,High,17.0
4,0,1,8,0,5,1,1,0.12,0.1667,0.68,0.0,158,Morning,Rush,Low,High,70.0
4,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,117,Morning,Not Rush,Medium,High,158.0
4,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194,44,Morning,Not Rush,Medium,Medium,117.0
4,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,53,Morning,Not Rush,High,Medium,44.0
4,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,61,Afternoon,Not Rush,High,Medium,53.0
4,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,77,Afternoon,Not Rush,High,Medium,61.0
4,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,64,Afternoon,Not Rush,High,Medium,77.0
4,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,68,Afternoon,Not Rush,Medium,Medium,64.0
4,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,90,Afternoon,Not Rush,Medium,Medium,68.0
4,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,159,Evening,Rush,Medium,Medium,90.0
4,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0,139,Evening,Rush,Low,Medium,159.0
4,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,92,Evening,Not Rush,Low,Medium,139.0
4,0,1,20,0,5,1,1,0.18,0.2424,0.59,0.0,68,Evening,Not Rush,Low,Medium,92.0
4,0,1,21,0,5,1,1,0.16,0.2273,0.69,0.0,52,Night,Not Rush,Low,High,68.0
4,0,1,22,0,5,1,2,0.16,0.2273,0.69,0.0,36,Night,Not Rush,Low,High,52.0
4,0,1,23,0,5,1,2,0.18,0.2424,0.55,0.0,27,Night,Not Rush,Low,Medium,36.0
4,0,1,0,0,6,0,1,0.18,0.2424,0.55,0.0,28,Night,Not Rush,Low,Medium,27.0
4,0,1,1,0,6,0,2,0.16,0.197,0.59,0.0896,20,Night,Not Rush,Low,Medium,28.0
4,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,12,Night,Not Rush,Low,Medium,20.0
4,0,1,3,0,6,0,2,0.16,0.2273,0.59,0.0,8,Night,Not Rush,Low,Medium,12.0
4,0,1,4,0,6,0,2,0.16,0.2273,0.59,0.0,5,Night,Not Rush,Low,Medium,8.0
4,0,1,5,0,6,0,1,0.16,0.2273,0.59,0.0,1,Night,Not Rush,Low,Medium,5.0
4,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,3,Morning,Not Rush,Medium,High,1.0
4,0,1,7,0,6,0,1,0.14,0.2121,0.63,0.0,10,Morning,Rush,Low,High,3.0
4,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,23,Morning,Rush,Medium,High,10.0
4,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,33,Morning,Not Rush,Medium,High,23.0
4,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,59,Morning,Not Rush,Medium,Medium,33.0
4,0,1,11,0,6,0,1,0.2,0.197,0.55,0.2239,72,Morning,Not Rush,High,Medium,59.0
4,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,89,Afternoon,Not Rush,High,Medium,72.0
4,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,101,Afternoon,Not Rush,High,Medium,89.0
4,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,118,Afternoon,Not Rush,High,Medium,101.0
4,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.194,129,Afternoon,Not Rush,Medium,Medium,118.0
4,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.194,128,Afternoon,Not Rush,Medium,Medium,129.0
4,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,83,Evening,Rush,High,Medium,128.0
4,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,84,Evening,Rush,High,Medium,83.0
4,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,74,Evening,Not Rush,High,Medium,84.0
4,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,41,Evening,Not Rush,High,Medium,74.0
4,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,57,Night,Not Rush,High,Medium,41.0
4,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,26,Night,Not Rush,Medium,Medium,57.0
4,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,44,Night,Not Rush,High,Medium,26.0
4,0,1,0,0,0,0,1,0.26,0.303,0.56,0.0,39,Night,Not Rush,Low,Medium,44.0
4,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,23,Night,Not Rush,Medium,Medium,39.0
4,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,16,Night,Not Rush,Low,Medium,23.0
4,0,1,3,0,0,0,1,0.22,0.2727,0.69,0.0,15,Night,Not Rush,Low,High,16.0
4,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,1,Night,Not Rush,Medium,Medium,15.0
4,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,2,Night,Not Rush,Medium,Medium,1.0
4,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,1,Morning,Not Rush,Medium,Medium,2.0
4,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,3,Morning,Rush,High,Medium,1.0
4,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,18,Morning,Rush,High,Medium,3.0
4,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,32,Morning,Not Rush,High,Medium,18.0
4,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,79,Morning,Not Rush,High,Medium,32.0
4,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,93,Morning,Not Rush,High,Medium,79.0
4,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,104,Afternoon,Not Rush,High,Medium,93.0
4,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,118,Afternoon,Not Rush,High,Medium,104.0
4,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,91,Afternoon,Not Rush,High,Medium,118.0
4,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,113,Afternoon,Not Rush,High,Medium,91.0
4,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,99,Afternoon,Not Rush,High,Medium,113.0
4,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,105,Evening,Rush,High,Medium,99.0
4,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,67,Evening,Rush,Medium,Medium,105.0
4,0,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,61,Evening,Not Rush,Medium,Medium,67.0
4,0,1,20,0,0,0,1,0.18,0.197,0.47,0.1642,57,Evening,Not Rush,Medium,Medium,61.0
4,0,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,28,Night,Not Rush,Medium,Medium,57.0
4,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,21,Night,Not Rush,Medium,Medium,28.0
4,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,18,Night,Not Rush,Medium,Medium,21.0
4,0,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,17,Night,Not Rush,High,Medium,18.0
4,0,1,1,1,1,0,2,0.2,0.197,0.44,0.194,16,Night,Not Rush,Medium,Medium,17.0
4,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,8,Night,Not Rush,High,Medium,16.0
4,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.194,2,Night,Not Rush,Medium,Medium,8.0
4,0,1,4,1,1,0,2,0.18,0.197,0.43,0.1343,3,Night,Not Rush,Medium,Medium,2.0
4,0,1,5,1,1,0,2,0.18,0.197,0.43,0.1642,1,Night,Not Rush,Medium,Medium,3.0
4,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.194,5,Morning,Not Rush,Medium,Medium,1.0
4,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,13,Morning,Rush,Medium,Medium,5.0
4,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,33,Morning,Rush,High,Medium,13.0
4,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,47,Morning,Not Rush,High,Medium,33.0
4,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,57,Morning,Not Rush,High,Medium,47.0
4,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.194,64,Morning,Not Rush,Medium,Medium,57.0
4,0,1,12,1,1,0,2,0.18,0.197,0.47,0.1343,80,Afternoon,Not Rush,Medium,Medium,64.0
4,0,1,13,1,1,0,2,0.18,0.197,0.47,0.1343,93,Afternoon,Not Rush,Medium,Medium,80.0
4,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,86,Afternoon,Not Rush,Medium,Medium,93.0
4,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,93,Afternoon,Not Rush,Medium,Medium,86.0
4,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,82,Afternoon,Not Rush,Medium,Medium,93.0
4,0,1,17,1,1,0,1,0.2,0.197,0.51,0.194,71,Evening,Rush,Medium,Medium,82.0
4,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,92,Evening,Rush,High,Medium,71.0
4,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.194,60,Evening,Not Rush,Medium,Medium,92.0
4,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194,33,Evening,Not Rush,Medium,High,60.0
4,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.194,27,Night,Not Rush,Medium,High,33.0
4,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,13,Night,Not Rush,High,High,27.0
4,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,4,Night,Not Rush,High,High,13.0
4,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,3,Afternoon,Not Rush,High,High,4.0
4,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239,22,Afternoon,Not Rush,High,High,3.0
4,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,28,Afternoon,Not Rush,Medium,High,22.0
4,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,35,Afternoon,Not Rush,Medium,High,28.0
4,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,61,Afternoon,Not Rush,Medium,High,35.0
4,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,125,Evening,Rush,Medium,High,61.0
4,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,133,Evening,Rush,Medium,High,125.0
4,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,99,Evening,Not Rush,Medium,High,133.0
4,0,1,20,0,2,1,2,0.22,0.2727,0.87,0.0,83,Evening,Not Rush,Low,High,99.0
4,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,41,Night,Not Rush,Medium,High,83.0
4,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,33,Night,Not Rush,Low,High,41.0
4,0,1,23,0,2,1,2,0.22,0.2727,0.93,0.0,20,Night,Not Rush,Low,High,33.0
4,0,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,3,Night,Not Rush,Low,High,20.0
4,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,7,Night,Not Rush,Medium,High,3.0
4,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,3,Night,Not Rush,Medium,High,7.0
4,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,2,Night,Not Rush,Medium,High,3.0
4,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,7,Night,Not Rush,Low,High,2.0
4,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,32,Morning,Not Rush,Low,High,7.0
4,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,90,Morning,Rush,Medium,High,32.0
4,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,197,Morning,Rush,Medium,High,90.0
4,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,109,Morning,Not Rush,Medium,High,197.0
4,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,47,Morning,Not Rush,Medium,High,109.0
4,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,52,Morning,Not Rush,Low,High,47.0
4,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,70,Afternoon,Not Rush,Low,High,52.0
4,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,78,Afternoon,Not Rush,High,High,70.0
4,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,75,Afternoon,Not Rush,High,Medium,78.0
4,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,82,Afternoon,Not Rush,High,Medium,75.0
4,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,104,Afternoon,Not Rush,High,Medium,82.0
4,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,197,Evening,Rush,High,Medium,104.0
4,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,161,Evening,Rush,High,High,197.0
4,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,112,Evening,Not Rush,High,Medium,161.0
4,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,76,Evening,Not Rush,High,Medium,112.0
4,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,59,Night,Not Rush,High,Medium,76.0
4,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,59,Night,Not Rush,Medium,Medium,59.0
4,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,28,Night,Not Rush,High,Medium,59.0
4,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,13,Night,Not Rush,High,Medium,28.0
4,0,1,1,0,4,1,1,0.26,0.2727,0.56,0.0,5,Night,Not Rush,Low,Medium,13.0
4,0,1,2,0,4,1,1,0.26,0.2727,0.56,0.0,2,Night,Not Rush,Low,Medium,5.0
4,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,1,Night,Not Rush,Medium,Medium,2.0
4,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,1,Night,Not Rush,Medium,Medium,1.0
4,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,6,Night,Not Rush,High,High,1.0
4,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,35,Morning,Not Rush,High,High,6.0
4,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,101,Morning,Rush,High,Medium,35.0
4,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,249,Morning,Rush,High,Medium,101.0
4,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,143,Morning,Not Rush,High,Medium,249.0
4,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,57,Morning,Not Rush,High,Medium,143.0
4,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,68,Morning,Not Rush,Medium,Medium,57.0
4,0,1,12,0,4,1,2,0.3,0.3333,0.42,0.0,84,Afternoon,Not Rush,Low,Medium,68.0
4,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,98,Afternoon,Not Rush,Medium,Medium,84.0
4,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,81,Afternoon,Not Rush,Medium,Medium,98.0
4,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194,70,Afternoon,Not Rush,Medium,Medium,81.0
4,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,91,Afternoon,Not Rush,Medium,Medium,70.0
4,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,215,Evening,Rush,Medium,Medium,91.0
4,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194,185,Evening,Rush,Medium,Medium,215.0
4,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,152,Evening,Not Rush,High,Medium,185.0
4,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,126,Evening,Not Rush,High,High,152.0
4,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,57,Night,Not Rush,High,High,126.0
4,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,56,Night,Not Rush,High,High,57.0
4,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,31,Night,Not Rush,High,High,56.0
4,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,21,Night,Not Rush,High,High,31.0
4,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,6,Night,Not Rush,High,High,21.0
4,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,2,Night,Not Rush,Medium,High,6.0
4,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,1,Night,Not Rush,High,High,2.0
4,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,1,Night,Not Rush,Low,High,1.0
4,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,5,Night,Not Rush,High,High,1.0
4,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,27,Morning,Not Rush,High,Medium,5.0
4,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,68,Morning,Rush,High,Medium,27.0
4,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,217,Morning,Rush,High,Medium,68.0
4,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,166,Morning,Not Rush,High,Medium,217.0
4,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,63,Morning,Not Rush,High,Medium,166.0
4,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,59,Morning,Not Rush,High,Medium,63.0
4,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,78,Afternoon,Not Rush,High,Low,59.0
4,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,73,Afternoon,Not Rush,High,Low,78.0
4,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,62,Afternoon,Not Rush,High,Low,73.0
4,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,65,Afternoon,Not Rush,High,Low,62.0
4,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,97,Afternoon,Not Rush,High,Low,65.0
4,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,161,Evening,Rush,High,Low,97.0
4,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,120,Evening,Rush,High,High,161.0
4,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,96,Evening,Not Rush,High,High,120.0
4,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,53,Evening,Not Rush,High,Medium,96.0
4,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,41,Night,Not Rush,High,Medium,53.0
4,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,34,Night,Not Rush,High,Medium,41.0
4,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,27,Night,Not Rush,High,Medium,34.0
4,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,13,Night,Not Rush,High,Medium,27.0
4,0,1,1,0,6,0,2,0.04,0.0,0.41,0.3881,12,Night,Not Rush,High,Medium,13.0
4,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,11,Night,Not Rush,High,Medium,12.0
4,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,7,Night,Not Rush,High,Medium,11.0
4,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985,3,Night,Not Rush,High,Medium,7.0
4,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,2,Morning,Not Rush,High,Medium,3.0
4,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,8,Morning,Rush,High,Medium,2.0
4,0,1,8,0,6,0,1,0.02,0.0,0.44,0.3284,27,Morning,Rush,High,Medium,8.0
4,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,40,Morning,Not Rush,High,Medium,27.0
4,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,53,Morning,Not Rush,Medium,Medium,40.0
4,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,63,Morning,Not Rush,Medium,Medium,53.0
4,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,70,Afternoon,Not Rush,Medium,Medium,63.0
4,0,1,13,0,6,0,1,0.08,0.1667,0.35,0.0,84,Afternoon,Not Rush,Low,Medium,70.0
4,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,75,Afternoon,Not Rush,Medium,Medium,84.0
4,0,1,15,0,6,0,1,0.12,0.1515,0.28,0.0,103,Afternoon,Not Rush,Low,Low,75.0
4,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.194,83,Afternoon,Not Rush,Medium,Low,103.0
4,0,1,17,0,6,0,1,0.12,0.197,0.28,0.0,67,Evening,Rush,Low,Low,83.0
4,0,1,18,0,6,0,1,0.08,0.0909,0.35,0.194,54,Evening,Rush,Medium,Medium,67.0
4,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343,59,Evening,Not Rush,Medium,Medium,54.0
4,0,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642,45,Evening,Not Rush,Medium,Medium,59.0
4,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,39,Night,Not Rush,Low,Medium,45.0
